sample	Transcript_ID_clean	gene_id	gene_name	TPM	Amyloid_Index_max	strict_burden	strict_burden_rank_desc	Consensus_collapsed	n_protein_variants	Group	raw_Group	subject	time	batch
SRR32060215	ENST00000521933	ENSG00000147649.10	MTDH	267.5169982910156	-1.07292496791668	-287.02566680855443	1181.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000522147	ENSG00000104365.16	IKBKB	12.040499687194824	-0.28733262763844347	-3.4596284132015453	825.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000522206	ENSG00000104490.18	NCALD	8.627510070800781	-1.106653373841324	-9.547663127701684	990.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000522352	ENSG00000104408.11	EIF3E	147.39300537109375	-0.3888408415731571	-57.31242025049296	1139.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000522586	ENSG00000071051.14	NCK2	44.774898529052734	-0.22457799064957493	-10.055456743193272	1001.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000522662	ENSG00000133742.14	CA1	51.32160186767578	-0.7902850000555643	-40.5586921348478	1127.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000522780	ENSG00000165071.15	TMEM71	4.58834981918335	-0.24578768254871078	-1.1277598687798716	616.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000522814	ENSG00000133742.14	CA1	2.412290096282959	0.08274463057125127	0.1996040528476216	380.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000522901	ENSG00000132842.16	AP3B1	3.3491199016571045	0.2836575920903105	0.9500032869257917	267.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000522919	ENSG00000198363.18	ASPH	4.127779960632324	-2.3262443299820994	-9.602224728834678	993.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000523377	ENSG00000083099.11	LYRM2	3.2355799674987793	-0.8342397951065902	-2.6992495691371694	766.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000523410	ENSG00000119280.17	C1orf198	1.4100799560546875	-0.8081032882757577	-1.139490249219529	618.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000523888	ENSG00000147687.19	TATDN1	4.521870136260986	-0.11620157402254441	-0.5254484273590639	516.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000523927	ENSG00000198363.18	ASPH	1.064869999885559	-1.5762151250893823	-1.678464200073547	681.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000523949	ENSG00000104765.16	BNIP3L	6.379630088806152	-0.5104656276774182	-3.256581877632176	809.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000524074	ENSG00000113068.10	PFDN1	61.376800537109375	0.21846123704926698	13.408451771463028	48.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000524173	ENSG00000198363.18	ASPH	6.678540229797363	-1.2355687482259874	-8.251795591707626	972.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000524419	ENSG00000179241.13	LDLRAD3	2.739300012588501	0.4265743213468746	1.1685150438354248	242.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000524583	ENSG00000109536.13	FRG1	46.16830062866211	-0.5190252537237352	-23.962513947785034	1096.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000524719	ENSG00000104522.16	GFUS	14.329999923706055	-1.170156207482727	-16.768338363951642	1070.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000524775	ENSG00000176102.13	CSTF3	17.074899673461914	-0.6829792301069262	-11.661801833134023	1027.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000525428	ENSG00000074201.9	CLNS1A	9.953969955444336	-1.613191827840072	-16.05766298668841	1063.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000525469	ENSG00000026508.21	CD44	95.03170013427734	-0.6752280526909502	-64.1680698255784	1144.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000525841	ENSG00000149187.19	CELF1	8.215270042419434	0.15068525271868033	1.237920042494176	235.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000526087	ENSG00000198945.8	L3MBTL3	12.599900245666504	-0.6414962860638923	-8.082789212370587	967.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000527580	ENSG00000070081.18	NUCB2	1.4838299751281738	-1.5449484783225205	-2.2924408621636156	729.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000527693	ENSG00000203705.11	TATDN3	3.5484399795532227	-0.22704664774749964	-0.8056614020907653	563.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000527703	ENSG00000183889.14	NPIPA6	4.358739852905273	-1.5466275605492794	-6.7413471857678084	946.0	Amyloid	1.0	AC	control	N015	BC	1
SRR32060215	ENST00000527902	ENSG00000162231.14	NXF1	2.3469901084899902	-0.07767264206064999	-0.18229692261662908	455.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000528385	ENSG00000198945.8	L3MBTL3	3.641479969024658	-1.0624224040132255	-3.8687899028571833	842.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000528386	ENSG00000255192.7	NANOGP8	2.0988099575042725	-0.38228198696443016	-0.8023372408154645	562.0	Amyloid	1.0	AC	control	N015	BC	1
SRR32060215	ENST00000528406	ENSG00000126883.19	NUP214	12.555000305175781	-0.77393117873769	-9.71670618523675	995.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000528492	ENSG00000110717.13	NDUFS8	35.70140075683594	-0.8578966673580422	-30.628112729303435	1111.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000529027	ENSG00000116497.18	S100PBP	1.9267100095748901	-1.9342061374275474	-3.726654325562841	836.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000529117	ENSG00000086205.18	FOLH1	6.497700214385986	-0.07973356316200703	-0.5180847904515317	515.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000529185	ENSG00000166004.15	CEP295	1.2890499830245972	-1.2813006127666695	-1.6516605331362813	677.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000529575	ENSG00000166387.14	PPFIBP2	2.645279884338379	-0.2645135232257276	-0.6997123021244898	548.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000529704	ENSG00000175482.9	POLD4	71.20800018310547	-0.23379121305545697	-16.647804742061428	1068.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000529709	ENSG00000079819.20	EPB41L2	4.332409858703613	-1.0337557049180393	-4.478653407478016	868.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000529726	ENSG00000110172.12	CHORDC1	1.4634300470352173	-0.4217032908490176	-0.6171332667620837	534.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000530076	ENSG00000131238.18	PPT1	12.979100227355957	-0.11598292833422337	-1.5053540515121282	665.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000530124	ENSG00000124942.14	AHNAK	1.6698600053787231	-0.21168569305439705	-0.3534854725424142	488.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000530277	ENSG00000166257.10	SCN3B	4.368639945983887	0.22592539880733717	0.9869867220420735	262.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000530349	ENSG00000176973.8	FAM89B	6.051980018615723	-0.506354581842512	-3.0644478116454024	794.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000530673	ENSG00000149823.10	VPS51	21.57509994506836	-0.2834827784036069	-6.116169276763485	924.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000530678	ENSG00000172273.13	HINFP	8.361189842224121	-1.1817731282388677	-9.881029475644244	996.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000530709	ENSG00000077254.14	USP33	4.361710071563721	0.450699743880147	1.9658216121332266	184.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000530818	ENSG00000179295.19	PTPN11	45.5442008972168	-0.3391220712939479	-15.44504374369184	1058.0	Amyloid	1.0	AC	control	N015	BC	1
SRR32060215	ENST00000531172	ENSG00000070081.18	NUCB2	2.0397799015045166	1.5969019871729677	3.257328578108043	137.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000531431	ENSG00000170325.16	PRDM10	1.346940040588379	-0.9156166938194833	-1.2332807867366122	631.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000532035	ENSG00000011405.14	PIK3C2A	12.883500099182129	-0.5747048180561339	-7.404209580426649	955.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000532400	ENSG00000104529.19	EEF1D	85.63330078125	-0.9073405239778228	-77.69856400080988	1154.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000532481	ENSG00000087884.16	AAMDC	3.619770050048828	-0.14284464122620857	-0.5170647541205999	513.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000533193	ENSG00000087884.16	AAMDC	10.864899635314941	0.04022134882717345	0.43700091820423187	346.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000533252	ENSG00000196954.14	CASP4	16.728900909423828	0.607547569589348	10.16360308942148	64.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000533642	ENSG00000148950.11	IMMP1L	3.8534200191497803	0.005974782987386051	0.02302334837366894	414.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000533692	ENSG00000132109.10	TRIM21	2.92795991897583	0.010887424341381968	0.03187794209244823	413.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000533972	ENSG00000158636.17	EMSY	3.7094500064849854	-0.4018350977615294	-1.4905872059974001	660.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000533989	ENSG00000110077.16	MS4A6A	24.068199157714844	1.1566923140105183	27.83950097780319	28.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000534355	ENSG00000211450.11	SELENOH	19.137699127197266	-0.1664472779249605	-3.1854179254688773	799.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000534389	ENSG00000009307.17	CSDE1	1.1023499965667725	0.30962814106453174	0.3413185802394627	364.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000534437	ENSG00000143401.15	ANP32E	14.494999885559082	-4.013464496811517	-58.17516742197838	1140.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000534762	ENSG00000029363.17	BCLAF1	66.72969818115234	-1.7797712298973132	-118.763597002546	1166.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000535480	ENSG00000006118.15	TMEM132A	12.584199905395508	0.05694417997687702	0.7165969442778406	301.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000535556	ENSG00000119242.9	CCDC92	1.2447799444198608	-0.3068499043175389	-0.3819606068416257	494.0	Amyloid	1.0	AC	control	N015	BC	1
SRR32060215	ENST00000535598	ENSG00000133704.10	IPO8	6.302209854125977	-0.8296192297414772	-5.2284344848491395	896.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000535617	ENSG00000155368.18	DBI	9.84762954711914	-0.6414426236116274	-6.316689333059483	932.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000535838	ENSG00000137497.19	NUMA1	5.465710163116455	0.646254855372459	3.5322417309726037	129.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000536154	ENSG00000123106.11	CCDC91	96.62660217285156	-0.215271775705773	-20.80098023016506	1086.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000536248	ENSG00000104131.13	EIF3J	1.4224799871444702	0.07385829210869461	0.10506194240928844	392.0	Amyloid	1.0	AC	control	N015	BC	1
SRR32060215	ENST00000536592	ENSG00000111348.9	ARHGDIB	44.30229949951172	-0.5171563080926397	-22.911213649181878	1093.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000536870	ENSG00000149716.13	LTO1	1.033769965171814	-0.14047025364767912	-0.14521392922103712	449.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000536964	ENSG00000004700.16	RECQL	1.9986499547958374	-0.32420844325343745	-0.6479791904529115	543.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000537093	ENSG00000166037.11	CEP57	13.029600143432617	0.220289043975598	2.870278158981086	145.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000537124	ENSG00000112531.17	QKI	5.266469955444336	-0.32677347741546975	-1.7209427010446396	686.0	Amyloid	1.0	AC	control	N015	BC	1
SRR32060215	ENST00000537272	ENSG00000149716.13	LTO1	12.68340015411377	-0.023273954688484623	-0.29519288048276277	483.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000537530	ENSG00000198178.12	CLEC4C	5.861680030822754	-0.014870585573277606	-0.08716661450152229	438.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000537718	ENSG00000158717.11	RNF166	7.35230016708374	0.3710741093394067	2.72824823609657	155.0	Amyloid	1.0	AC	control	N015	BC	1
SRR32060215	ENST00000537792	ENSG00000118557.16	PMFBP1	21.670700073242188	0.05148689363509562	1.1157570296690793	249.0	Amyloid	1.0	AC	control	N015	BC	1
SRR32060215	ENST00000537829	ENSG00000143224.18	PPOX	3.9264800548553467	0.7717301048353656	3.030182864367489	140.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000537914	ENSG00000196187.12	TMEM63A	3.5932400226593018	-0.4515435620972834	-1.6225043993021044	673.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000537997	ENSG00000022840.17	RNF10	3.474220037460327	-2.2562291652673303	-7.838636575074147	961.0	Amyloid	1.0	AC	control	N015	BC	1
SRR32060215	ENST00000538098	ENSG00000133316.16	WDR74	57.13880157470703	-0.43341397923597674	-24.76475535926867	1098.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000538254	ENSG00000022840.17	RNF10	143.79299926757812	-0.7212655583035884	-103.71293789687722	1163.0	Amyloid	1.0	AC	control	N015	BC	1
SRR32060215	ENST00000538511	ENSG00000171681.13	ATF7IP	13.520700454711914	-0.27444596013937805	-3.7107016180503365	833.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000539409	ENSG00000139146.14	SINHCAF	1.259600043296814	-0.04597083380854372	-0.05790486425563231	431.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000539492	ENSG00000010610.10	CD4	9.329330444335938	0.23316100491044053	2.175236061542934	176.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000539633	ENSG00000139160.13	ETFBKMT	7.109149932861328	0.5429366835051802	3.859818287088804	121.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000539915	ENSG00000197302.11	KRBOX5	3.1519699096679688	0.28047932150503574	0.8840623816679607	277.0	Amyloid	1.0	AC	control	N015	BC	1
SRR32060215	ENST00000539973	ENSG00000157423.18	HYDIN	6.414070129394531	-0.5063090952447366	-3.2475020440500355	807.0	Amyloid	1.0	AC	control	N015	BC	1
SRR32060215	ENST00000540349	ENSG00000168876.9	ANKRD49	92.73600006103516	-0.6072490762626168	-56.313850373353574	1138.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000540443	ENSG00000175003.15	SLC22A1	1.9521700143814087	0.009488645672866447	0.018523449559659785	415.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000540794	ENSG00000123106.11	CCDC91	11.852100372314453	0.07172011240296058	0.8500339709135636	283.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000541064	ENSG00000119655.11	NPC2	55.34120178222656	0.3768063023567344	20.85291361153871	32.0	Amyloid	1.0	AC	control	N015	BC	1
SRR32060215	ENST00000541363	ENSG00000149948.14	HMGA2	3.5443201065063477	-3.4278777818455963	-12.149496144841727	1034.0	Amyloid	1.0	AC	control	N015	BC	1
SRR32060215	ENST00000541455	ENSG00000181924.8	COA4	12.61460018157959	-0.5196903628664137	-6.555686145779825	937.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000541792	ENSG00000123106.11	CCDC91	5.357900142669678	-0.2682158068013535	-1.4370735095272344	655.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000542280	ENSG00000177575.13	CD163	1.7973699569702148	-0.7331477484388357	-1.31773773706432	644.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000542532	ENSG00000135090.14	TAOK3	6.181960105895996	-0.921802373892643	-5.698545500924544	913.0	Amyloid	1.0	AC	control	N015	BC	1
SRR32060215	ENST00000542923	ENSG00000120860.11	WASHC3	3.5518500804901123	-0.8274365775195001	-2.938930674463099	784.0	Amyloid	1.0	AC	control	N015	BC	1
SRR32060215	ENST00000543654	ENSG00000185864.20	NPIPB4	1.4316400289535522	0.6934673156949072	0.9927955679197991	261.0	Amyloid	1.0	AC	control	N015	BC	1
SRR32060215	ENST00000543766	ENSG00000048707.15	VPS13D	3.13523006439209	0.20815205674889645	0.6526045862841885	309.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000543895	ENSG00000139187.10	KLRG1	1.3307600021362305	-0.26978085088050796	-0.35901356569405884	489.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000544594	ENSG00000149357.10	LAMTOR1	27.95210075378418	-0.4426642780245138	-12.373396499442341	1037.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000544641	ENSG00000140853.17	NLRC5	2.243760108947754	0.459137342683485	1.0301940540414785	257.0	Amyloid	1.0	AC	control	N015	BC	1
SRR32060215	ENST00000544652	ENSG00000013573.17	DDX11	3.8505699634552	-0.6467659377946946	-2.4904174934581853	744.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000544883	ENSG00000184162.15	NR2C2AP	11.7253999710083	-0.32749629166660854	-3.8400250088129777	839.0	Amyloid	1.0	AC	control	N015	BC	1
SRR32060215	ENST00000544923	ENSG00000064490.14	RFXANK	27.814300537109375	-0.1369604411254777	-3.8094588711591113	837.0	Amyloid	1.0	AC	control	N015	BC	1
SRR32060215	ENST00000545720	ENSG00000127314.18	RAP1B	68.24590301513672	0.12737122363544334	8.692564175143756	68.0	Amyloid	1.0	AC	control	N015	BC	1
SRR32060215	ENST00000545939	ENSG00000156265.17	MAP3K7CL	3.6684000492095947	-0.6557428811145384	-2.405527217349414	738.0	Amyloid	1.0	AC	control	N015	BC	1
SRR32060215	ENST00000546151	ENSG00000162144.10	CYB561A3	3.5159099102020264	0.3970301215804946	1.3959221391135763	224.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000546581	ENSG00000205352.11	PRR13	81.7571029663086	-2.607226448380351	-213.1592811967154	1176.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000546957	ENSG00000135392.19	DNAJC14	6.389400005340576	0.13281487786252583	0.8486073813241305	285.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000547125	ENSG00000181929.13	PRKAG1	16.212600708007812	-0.7254835686559039	-11.761975418838743	1030.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000547249	ENSG00000111145.8	ELK3	64.10260009765625	0.7082128604118095	45.39828577499547	17.0	Amyloid	1.0	AC	control	N015	BC	1
SRR32060215	ENST00000547736	ENSG00000110871.15	COQ5	2.3634300231933594	0.49881203144814706	1.178907331054621	241.0	Amyloid	1.0	AC	control	N015	BC	1
SRR32060215	ENST00000547743	ENSG00000120868.15	APAF1	136.8260040283203	0.8274945586526622	113.22277381562229	9.0	Amyloid	1.0	AC	control	N015	BC	1
SRR32060215	ENST00000547828	ENSG00000166704.13	ZNF606	1.0716899633407593	-0.33982380862765277	-0.3641857650104864	491.0	Amyloid	1.0	AC	control	N015	BC	1
SRR32060215	ENST00000547859	ENSG00000197111.16	PCBP2	298.3609924316406	0.3012635646838916	89.88529614257966	10.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000548400	ENSG00000092841.19	MYL6	39.56719970703125	-0.824966586625689	-32.64161768464653	1114.0	Amyloid	1.0	AC	control	N015	BC	1
SRR32060215	ENST00000548556	ENSG00000135441.8	BLOC1S1	26.763399124145508	0.022411976473823526	0.5998206715298983	320.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000548580	ENSG00000092841.19	MYL6	79.67780303955078	-0.8578530789635558	-68.3518486625304	1149.0	Amyloid	1.0	AC	control	N015	BC	1
SRR32060215	ENST00000548752	ENSG00000258289.10	CHURC1	54.39550018310547	-0.08871505411676897	-4.825699742452918	883.0	Amyloid	1.0	AC	control	N015	BC	1
SRR32060215	ENST00000549017	ENSG00000092841.19	MYL6	286.2869873046875	-0.6855729224196472	-196.27060653719104	1175.0	Amyloid	1.0	AC	control	N015	BC	1
SRR32060215	ENST00000549447	ENSG00000183160.9	TMEM119	11.67080020904541	0.9587603718988322	11.189500748781347	57.0	Amyloid	1.0	AC	control	N015	BC	1
SRR32060215	ENST00000549643	ENSG00000111785.21	RIC8B	5.283780097961426	-1.7709286080124875	-9.357197333926912	989.0	Amyloid	1.0	AC	control	N015	BC	1
SRR32060215	ENST00000549790	ENSG00000102189.17	EEA1	5.903439998626709	-1.1885082258423068	-7.01628699913434	952.0	Amyloid	1.0	AC	control	N015	BC	1
SRR32060215	ENST00000549934	ENSG00000235162.9	C12orf75	6.19566011428833	-0.5073987681120113	-3.143670309630622	796.0	Amyloid	1.0	AC	control	N015	BC	1
SRR32060215	ENST00000549939	ENSG00000170473.17	PYM1	14.641300201416016	-0.590071307070813	-8.639411147065706	981.0	Amyloid	1.0	AC	control	N015	BC	1
SRR32060215	ENST00000550005	ENSG00000151413.17	NUBPL	2.5929501056671143	-0.7623167539805852	-1.9766493077857699	709.0	Amyloid	1.0	AC	control	N015	BC	1
SRR32060215	ENST00000550190	ENSG00000167535.8	CACNB3	1.9695299863815308	0.49931419054490433	0.9834142709040105	264.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000550487	ENSG00000178449.9	COX14	9.329330444335938	-0.32445220577455736	-3.026921841064526	792.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000550643	ENSG00000123352.18	SPATS2	2.1036200523376465	-0.23133860263442574	-0.4866485233815487	510.0	Amyloid	2.0	AC	control	N015	BC	1
SRR32060215	ENST00000550718	ENSG00000111670.16	GNPTAB	1.6144299507141113	0.11499962753965498	0.18565884302098634	384.0	Amyloid	1.0	AC	control	N015	BC	1
SRR32060215	ENST00000550758	ENSG00000011465.18	DCN	8.7091703414917	-0.0797632921998604	-0.6946720987667604	546.0	Amyloid	1.0	AC	control	N015	BC	1
SRR32060215	ENST00000551096	ENSG00000186815.13	TPCN1	4.618929862976074	-0.93305599939796	-4.309720219448224	861.0	Amyloid	1.0	AC	control	N015	BC	1
SRR32060215	ENST00000551489	ENSG00000151135.10	TMEM263	1.062000036239624	-0.8782409678981358	-0.9326919397349427	588.0	Amyloid	1.0	AC	control	N015	BC	1
SRR32060215	ENST00000551883	ENSG00000120833.14	SOCS2	1.8779000043869019	0.19126382488514881	0.3591743375908766	362.0	Amyloid	1.0	AC	control	N015	BC	1
SRR32060215	ENST00000552445	ENSG00000161813.23	LARP4	3.389240026473999	-1.5160299830184527	-5.138189499780837	894.0	Amyloid	2.0	AC	control	N015	BC	1
