sample	Transcript_ID_clean	Consensus_collapsed	Amyloid_Index_max	AmyloGram_Prob_max	AMYPred_Prob_max	n_protein_variants	gene_id	gene_name	biotype	strict_consensus_amyloid	TPM	strict_TPM_contribution	strict_weighted_positive_contribution
SRR32060341	ENST00000518156	Amyloid	-0.8187088392679108	0.568026185434115	0.8080308079930628	1	ENSG00000006377.11	DLX6	protein_coding	True	1.16978	1.16978	0.0
SRR32060341	ENST00000518206	Amyloid	0.19618820228595812	0.762764012332307	0.9401545828488468	1	ENSG00000157168.22	NRG1	protein_coding	True	14.8533	14.8533	2.914042243574307
SRR32060341	ENST00000518219	Amyloid	-0.6240615201779606	0.616739563485019	0.5271467399772813	1	ENSG00000161010.16	MRNIP	protein_coding	True	21.6735	21.6735	0.0
SRR32060341	ENST00000518249	Amyloid	0.7016339921645931	0.881187384606617	0.5814943586552056	1	ENSG00000105339.11	DENND3	protein_coding	True	5.18504	5.18504	3.6380003126989457
SRR32060341	ENST00000518293	Amyloid	0.022275557464140817	0.617771395292339	0.7292022736013692	1	ENSG00000070756.17	PABPC1	protein_coding	True	6.67153	6.67153	0.14861204476307704
SRR32060341	ENST00000518502	Amyloid	-0.5580210960708237	0.720120382043163	0.7495873680252602	1	ENSG00000040341.18	STAU2	protein_coding	True	193.489	193.489	0.0
SRR32060341	ENST00000518564	Amyloid	-1.2191711134539478	0.51716738162446	0.9182590483662292	1	ENSG00000104695.13	PPP2CB	protein_coding	True	6.66045	6.66045	0.0
SRR32060341	ENST00000518592	Amyloid	-0.7473730910377279	0.636612179779747	0.8432200896791888	1	ENSG00000177182.11	CLVS1	protein_coding	True	2.15967	2.15967	0.0
SRR32060341	ENST00000518875	Amyloid	-1.0185048080096202	0.5808372256246	0.872689252818964	1	ENSG00000008988.11	RPS20	protein_coding	True	5.89825	5.89825	0.0
SRR32060341	ENST00000519020	Amyloid	-0.5952804754237263	0.820582856339987	0.9218452549466294	1	ENSG00000153310.22	CYRIB	protein_coding	True	8.76188	8.76188	0.0
SRR32060341	ENST00000519472	Amyloid	0.3353174705946932	0.872048470358231	0.8283603956402605	1	ENSG00000120885.22	CLU	protein_coding	True	16.1192	16.1192	5.405049289122054
SRR32060341	ENST00000519679	Amyloid	0.2369505573863732	0.810321928441327	0.5236135188600083	1	ENSG00000188343.14	CIBAR1	protein_coding	True	6.88463	6.88463	1.631316964058453
SRR32060341	ENST00000519744	Amyloid	-1.645758895111216	0.789249717557834	0.9406594856367858	1	ENSG00000120963.12	ZNF706	protein_coding	True	86.6768	86.6768	0.0
SRR32060341	ENST00000519807	Amyloid	-0.4941017398363349	0.704724944267239	0.5150125761680816	1	ENSG00000008988.11	RPS20	protein_coding	True	57.301	57.301	0.0
SRR32060341	ENST00000519977	Amyloid	-0.6030872232486173	0.665474674085205	0.5502061663682442	1	ENSG00000184428.13	TOP1MT	protein_coding	True	29.554	29.554	0.0
SRR32060341	ENST00000520342	Amyloid	-0.4650123531134458	0.74431061073095	0.6673433806331642	1	ENSG00000153317.15	ASAP1	protein_coding	True	1366.27	1366.27	0.0
SRR32060341	ENST00000520491	Amyloid	0.37714098192530016	0.872048470358231	0.6256212993937358	1	ENSG00000120885.22	CLU	protein_coding	True	166.378	166.378	62.74796454661575
SRR32060341	ENST00000520664	Amyloid	-0.4544429026205218	0.51716738162446	0.9217204288522818	1	ENSG00000164609.10	SLU7	protein_coding	True	2.73675	2.73675	0.0
SRR32060341	ENST00000520670	Amyloid	-0.3139124433555743	0.707606854215044	0.8135327601314538	1	ENSG00000104613.12	INTS10	protein_coding	True	17.146	17.146	0.0
SRR32060341	ENST00000520710	Amyloid	-0.7065118944720387	0.862681743572924	0.5403488846962312	1	ENSG00000147536.12	GINS4	protein_coding	True	6.58974	6.58974	0.0
SRR32060341	ENST00000521094	Amyloid	-0.42402185712526863	0.599102641385324	0.7325347512027707	1	ENSG00000146006.8	LRRTM2	protein_coding	True	1.32556	1.32556	0.0
SRR32060341	ENST00000521209	Amyloid	-0.04250773863538723	0.6356746870029	0.8812987692029628	1	ENSG00000175806.15	MSRA	protein_coding	True	5.32836	5.32836	0.0
SRR32060341	ENST00000521642	Amyloid	-1.2721016296465473	0.737643887169732	0.7577452294032958	1	ENSG00000147526.20	TACC1	protein_coding	True	2.9382	2.9382	0.0
SRR32060341	ENST00000521650	Amyloid	0.5403768673548889	0.866119263999545	0.5215209260024664	1	ENSG00000211445.13	GPX3	protein_coding	True	3.05685	3.05685	1.6518510034741267
SRR32060341	ENST00000521686	Amyloid	-0.738756464063236	0.6690312692392	0.8432464367228474	1	ENSG00000175806.15	MSRA	protein_coding	True	24.8775	24.8775	0.0
SRR32060341	ENST00000521741	Amyloid	-0.4271875392942497	0.665628490992486	0.9081429067706492	1	ENSG00000197140.15	ADAM32	protein_coding	True	2.20225	2.20225	0.0
SRR32060341	ENST00000521818	Amyloid	0.4577487106602973	0.722482818740443	0.7511462250393932	1	ENSG00000171060.11	C8orf74	protein_coding	True	3.064	3.064	1.4025419996972275
SRR32060341	ENST00000521907	Amyloid	0.1154705768476377	0.699989305953233	0.5410228589502347	1	ENSG00000169398.20	PTK2	protein_coding	True	2.4807	2.4807	0.2864478618359731
SRR32060341	ENST00000521933	Amyloid	-1.0383860808031584	0.657161336655345	0.7662646479915215	1	ENSG00000147649.10	MTDH	protein_coding	True	772.741	772.741	0.0
SRR32060341	ENST00000521976	Amyloid	-0.559169210990782	0.862681743572924	0.924548317466432	1	ENSG00000155975.10	VPS37A	protein_coding	True	1.64505	1.64505	0.0
SRR32060341	ENST00000522147	Amyloid	-0.2655239816469302	0.874791901429283	0.8986171212739352	1	ENSG00000104365.16	IKBKB	protein_coding	True	24.186	24.186	0.0
SRR32060341	ENST00000522206	Amyloid	-1.0686117914316604	0.55354215454272	0.8816541809023698	1	ENSG00000104490.18	NCALD	protein_coding	True	11.7586	11.7586	0.0
SRR32060341	ENST00000522352	Amyloid	-0.3649343854252568	0.798767130190072	0.7888750055631171	1	ENSG00000104408.11	EIF3E	protein_coding	True	179.82	179.82	0.0
SRR32060341	ENST00000522370	Amyloid	-1.135430812800725	0.571379879413909	0.862000110448502	1	ENSG00000171530.15	TBCA	protein_coding	True	16.4807	16.4807	0.0
SRR32060341	ENST00000522439	Amyloid	-0.11939579532379681	0.601375715550791	0.703323112594805	1	ENSG00000147669.11	POLR2K	protein_coding	True	2.3815	2.3815	0.0
SRR32060341	ENST00000522586	Amyloid	-0.20118265697604826	0.784244431485202	0.586966360769315	2	ENSG00000071051.14	NCK2	protein_coding	True	119.447	119.447	0.0
SRR32060341	ENST00000522780	Amyloid	-0.22157254236020676	0.747127733374488	0.6039615141824637	1	ENSG00000165071.15	TMEM71	protein_coding	True	7.47234	7.47234	0.0
SRR32060341	ENST00000522907	Amyloid	0.13486862789210094	0.6690312692392	0.8181011242698869	1	ENSG00000175806.15	MSRA	protein_coding	True	1.2191	1.2191	0.16441834405746705
SRR32060341	ENST00000522919	Amyloid	-2.2552648159222186	0.862681743572924	0.632839829950972	1	ENSG00000198363.18	ASPH	protein_coding	True	1.07856	1.07856	0.0
SRR32060341	ENST00000522950	Amyloid	-0.6847916946998265	0.597652361131481	0.7336657871305746	1	ENSG00000169398.20	PTK2	protein_coding	True	2.34738	2.34738	0.0
SRR32060341	ENST00000523000	Amyloid	0.2488099375462441	0.687701709607629	0.6350057533771966	1	ENSG00000186106.11	ANKRD46	protein_coding	True	2.22618	2.22618	0.5538957258253202
SRR32060341	ENST00000523377	Amyloid	-0.7974560219432061	0.888048791900172	0.558434085644489	1	ENSG00000083099.11	LYRM2	protein_coding	True	12.4185	12.4185	0.0
SRR32060341	ENST00000524074	Amyloid	0.2323431121599724	0.592079156401324	0.6509153422499331	1	ENSG00000113068.10	PFDN1	protein_coding	True	105.531	105.531	24.5194005581022
SRR32060341	ENST00000524168	Amyloid	0.2299257959379867	0.798358519423786	0.5316549453327168	1	ENSG00000134013.16	LOXL2	protein_coding	True	8.91431	8.91431	2.0496299266782887
SRR32060341	ENST00000524173	Amyloid	-1.1913220902784147	0.862681743572924	0.8139654212016266	1	ENSG00000198363.18	ASPH	protein_coding	True	7.24341	7.24341	0.0
SRR32060341	ENST00000524419	Amyloid	0.4342969215279334	0.859082529842019	0.7337255200549874	1	ENSG00000179241.13	LDLRAD3	protein_coding	True	5.17623	5.17623	2.248020734041194
SRR32060341	ENST00000524582	Amyloid	-0.9351781867622353	0.63489695671448	0.8622733905631025	1	ENSG00000134744.14	TUT4	protein_coding	True	5.73314	5.73314	0.0
SRR32060341	ENST00000524719	Amyloid	-1.1302905618452628	0.545201949330451	0.7422453993051038	1	ENSG00000104522.16	GFUS	protein_coding	True	15.9986	15.9986	0.0
SRR32060341	ENST00000524775	Amyloid	-0.6539739504193279	0.842633408887737	0.84665064234399	1	ENSG00000176102.13	CSTF3	protein_coding	True	31.4952	31.4952	0.0
SRR32060341	ENST00000525469	Amyloid	-0.6477718112376362	0.617771395292339	0.518760974929243	1	ENSG00000026508.21	CD44	protein_coding	True	386.905	386.905	0.0
SRR32060341	ENST00000525478	Amyloid	-0.7484553391292452	0.514387000040437	0.936326308333042	1	ENSG00000149577.17	SIDT2	protein_coding	True	6.11006	6.11006	0.0
SRR32060341	ENST00000525685	Amyloid	-1.0029465810366256	0.735726910638359	0.754249089657297	1	ENSG00000026508.21	CD44	protein_coding	True	9.81601	9.81601	0.0
SRR32060341	ENST00000525688	Amyloid	-0.24043521632139891	0.735726910638359	0.7388239392466649	1	ENSG00000026508.21	CD44	protein_coding	True	23.4527	23.4527	0.0
SRR32060341	ENST00000526087	Amyloid	-0.6135060848056613	0.849766232236975	0.8024755801126463	1	ENSG00000198945.8	L3MBTL3	protein_coding	True	6.51452	6.51452	0.0
SRR32060341	ENST00000526877	Amyloid	-1.4071750932675928	0.528088599016528	0.6916663510497194	1	ENSG00000173465.8	ZNRD2	protein_coding	True	15.6538	15.6538	0.0
SRR32060341	ENST00000527693	Amyloid	0.726195867960589	0.713708581581667	0.9133719825772688	2	ENSG00000203705.11	TATDN3	protein_coding	True	21.1972	21.1972	15.39331961524237
SRR32060341	ENST00000528160	Amyloid	-0.7851765912651644	0.665846896337921	0.5667739582609674	1	ENSG00000197971.16	MBP	protein_coding	True	1.87577	1.87577	0.0
SRR32060341	ENST00000528385	Amyloid	-0.7949655275858124	0.849766232236975	0.7035304126466331	1	ENSG00000198945.8	L3MBTL3	protein_coding	True	7.89066	7.89066	0.0
SRR32060341	ENST00000528386	Amyloid	-0.36061020789921655	0.802073179826161	0.6796611615754862	1	ENSG00000255192.7	NANOGP8	protein_coding	True	2.32629	2.32629	0.0
SRR32060341	ENST00000528406	Amyloid	-0.7467043482777564	0.814587950069169	0.8779916642674701	1	ENSG00000126883.19	NUP214	protein_coding	True	21.8064	21.8064	0.0
SRR32060341	ENST00000528613	Amyloid	-0.06470470405911906	0.839845160894803	0.8269591069989166	1	ENSG00000085788.14	DDHD2	protein_coding	True	2.66906	2.66906	0.0
SRR32060341	ENST00000529027	Amyloid	-1.8741897777261596	0.699039089136758	0.9695004086844908	1	ENSG00000116497.18	S100PBP	protein_coding	True	7.12379	7.12379	0.0
SRR32060341	ENST00000529185	Amyloid	1.008211463804387	0.889817000611829	0.6729992291721147	1	ENSG00000166004.15	CEP295	protein_coding	True	11.0496	11.0496	11.140333035080568
SRR32060341	ENST00000529489	Amyloid	0.5390854607986284	0.746760143239065	0.7276878964285094	1	ENSG00000116977.19	LGALS8	protein_coding	True	35.8441	35.8441	19.323033678701496
SRR32060341	ENST00000529530	Amyloid	0.05891704610682734	0.709694495281436	0.5555309270800568	1	ENSG00000150433.10	TMEM218	protein_coding	True	8.51154	8.51154	0.5014748189471203
SRR32060341	ENST00000529575	Amyloid	-0.24216480490049377	0.728082840257696	0.5689757293809709	1	ENSG00000166387.14	PPFIBP2	protein_coding	True	2.19897	2.19897	0.0
SRR32060341	ENST00000529642	Amyloid	-0.12246786033228518	0.694831683483557	0.8249109716183258	1	ENSG00000085788.14	DDHD2	protein_coding	True	3.6291	3.6291	0.0
SRR32060341	ENST00000529709	Amyloid	-0.9996409310802615	0.839293365338422	0.7132506818774661	1	ENSG00000079819.20	EPB41L2	protein_coding	True	6.31185	6.31185	0.0
SRR32060341	ENST00000530076	Amyloid	-0.09447931681775948	0.878913095253334	0.6755885061429684	1	ENSG00000131238.18	PPT1	protein_coding	True	9.338	9.338	0.0
SRR32060341	ENST00000530832	Amyloid	0.7111112518488932	0.787862098383804	0.5962188738578971	1	ENSG00000148057.16	IDNK	protein_coding	True	2.19814	2.19814	1.5631220202445817
SRR32060341	ENST00000531095	Amyloid	0.3441703358823025	0.649659514457712	0.8937093617685111	1	ENSG00000128284.21	APOL3	protein_coding	True	8.5337	8.5337	2.937046391642669
SRR32060341	ENST00000532035	Amyloid	-0.5476183450572465	0.668317476627605	0.6183888128471485	1	ENSG00000011405.14	PIK3C2A	protein_coding	True	48.3564	48.3564	0.0
SRR32060341	ENST00000532055	Amyloid	-0.3431804828399196	0.509101470155588	0.8303762311176902	1	ENSG00000023191.17	RNH1	protein_coding	True	2.11308	2.11308	0.0
SRR32060341	ENST00000532400	Amyloid	-0.8723380450429798	0.582423131710509	0.5290629160899039	1	ENSG00000104529.19	EEF1D	protein_coding	True	144.078	144.078	0.0
SRR32060341	ENST00000532798	Amyloid	-1.2266989084707	0.675140106049781	0.7370538064690576	1	ENSG00000255359.3	CCDC179	protein_coding	True	2.52461	2.52461	0.0
SRR32060341	ENST00000533361	Amyloid	-0.8696752598623003	0.769111860783113	0.5540631648994788	1	ENSG00000213445.11	SIPA1	protein_coding	True	9.02739	9.02739	0.0
SRR32060341	ENST00000533520	Amyloid	-0.5705487307876792	0.570430389099026	0.6611407601017021	1	ENSG00000133794.20	BMAL1	protein_coding	True	7.2315	7.2315	0.0
SRR32060341	ENST00000533692	Amyloid	0.027202174372113964	0.862681743572924	0.8118933566608132	1	ENSG00000132109.10	TRIM21	protein_coding	True	4.84755	4.84755	0.1318638980738901
SRR32060341	ENST00000533738	Amyloid	0.737747353846861	0.85611439723745	0.5974817917530026	1	ENSG00000070081.18	NUCB2	protein_coding	True	2.54348	2.54348	1.8764455801247608
SRR32060341	ENST00000534000	Amyloid	-0.5874087316815405	0.69516726685566	0.5261064257588611	1	ENSG00000111907.21	TPD52L1	protein_coding	True	2.82658	2.82658	0.0
SRR32060341	ENST00000534368	Amyloid	-0.1747477150544669	0.55328311558416	0.6288212290070743	1	ENSG00000111907.21	TPD52L1	protein_coding	True	3.06822	3.06822	0.0
SRR32060341	ENST00000534552	Amyloid	-0.7990308842842931	0.724521573998326	0.8295861479413518	1	ENSG00000166387.14	PPFIBP2	protein_coding	True	4.73938	4.73938	0.0
SRR32060341	ENST00000534762	Amyloid	-1.806716028507374	0.523138759982872	0.7789714366077145	1	ENSG00000029363.17	BCLAF1	protein_coding	True	107.331	107.331	0.0
SRR32060341	ENST00000535194	Amyloid	-1.2744937133087604	0.668650468892525	0.7695096440247656	1	ENSG00000126214.22	KLC1	protein_coding	True	1.6032	1.6032	0.0
SRR32060341	ENST00000536248	Amyloid	0.0906000145539078	0.711403832067427	0.588374128911262	1	ENSG00000104131.13	EIF3J	protein_coding	True	15.7703	15.7703	1.4287894015013025
SRR32060341	ENST00000536534	Amyloid	0.6234840949911354	0.741744835714681	0.6775941570520108	1	ENSG00000180287.17	PLD5	protein_coding	True	1.12985	1.12985	0.7044435233961985
SRR32060341	ENST00000537718	Amyloid	0.37925443826584815	0.731624931085007	0.6757865685590488	1	ENSG00000158717.11	RNF166	protein_coding	True	17.2991	17.2991	6.560760785176437
SRR32060341	ENST00000537792	Amyloid	0.05566462393789755	0.796016396255472	0.8762931212955939	1	ENSG00000118557.16	PMFBP1	protein_coding	True	39.628	39.628	2.2058776256785304
SRR32060341	ENST00000537829	Amyloid	0.8196188520728986	0.881597718403601	0.5117596733553083	1	ENSG00000143224.18	PPOX	protein_coding	True	6.42538	6.42538	5.266362768203477
SRR32060341	ENST00000537914	Amyloid	-0.3066588249013472	0.603502855741024	0.7771704790579008	1	ENSG00000196187.12	TMEM63A	protein_coding	True	15.7193	15.7193	0.0
SRR32060341	ENST00000538434	Amyloid	-0.37636097450800887	0.779096484697108	0.7570889672171833	1	ENSG00000178982.10	EIF3K	protein_coding	True	392.843	392.843	0.0
SRR32060341	ENST00000539492	Amyloid	0.25088153831016774	0.670313498603138	0.5344299815692706	1	ENSG00000010610.10	CD4	protein_coding	True	2.17887	2.17887	0.5466382480180522
SRR32060341	ENST00000539627	Amyloid	-0.7504618528899838	0.753217281052281	0.8627394000271326	1	ENSG00000142046.15	TMEM91	protein_coding	True	53.5919	53.5919	0.0
SRR32060341	ENST00000539915	Amyloid	0.29168327973042507	0.649025127930206	0.6279439943479844	1	ENSG00000197302.11	KRBOX5	protein_coding	True	4.79291	4.79291	1.398011737138013
SRR32060341	ENST00000539973	Amyloid	-0.4786498136608975	0.59509496598736	0.7094129478268745	1	ENSG00000157423.18	HYDIN	protein_coding	True	11.873	11.873	0.0
SRR32060341	ENST00000540107	Amyloid	0.45613161528455315	0.866119263999545	0.5246776431956924	1	ENSG00000111215.13	PRR4	protein_coding	True	4.33458	4.33458	1.97713895171526
SRR32060341	ENST00000540443	Amyloid	-0.8772561875599225	0.571198180390206	0.5235444654719882	1	ENSG00000175003.15	SLC22A1	protein_coding	True	28.8717	28.8717	0.0
SRR32060341	ENST00000540998	Amyloid	-1.0521168044430211	0.67430336124301	0.6495063172040318	1	ENSG00000197622.13	CDC42SE1	protein_coding	True	98.9888	98.9888	0.0
SRR32060341	ENST00000541064	Amyloid	0.38630563646674126	0.74431061073095	0.67125773667303	1	ENSG00000119655.11	NPC2	protein_coding	True	248.826	248.826	96.12288785563621
SRR32060341	ENST00000541154	Amyloid	0.6544830189922786	0.889817000611829	0.8584708781385326	1	ENSG00000243716.13	NPIPB5	protein_coding	True	8.43966	8.43966	5.523614203404945
SRR32060341	ENST00000542060	Amyloid	0.595099601437304	0.862681743572924	0.5440980480395188	1	ENSG00000135823.14	STX6	protein_coding	True	3.94437	3.94437	2.3472930335816846
SRR32060341	ENST00000542351	Amyloid	0.1409712442562086	0.652149222025637	0.6121157009830613	1	ENSG00000126746.19	ZNF384	protein_coding	True	6.58903	6.58903	0.9288637277924581
SRR32060341	ENST00000542785	Amyloid	0.3539438000170755	0.839219863150334	0.7824348881742981	1	ENSG00000002016.18	RAD52	protein_coding	True	1.9532	1.9532	0.6913230240499944
SRR32060341	ENST00000542843	Amyloid	-0.2817768403884894	0.811340070489828	0.76212682628747	1	ENSG00000187268.12	FAM9C	protein_coding	True	3.14708	3.14708	0.0
SRR32060341	ENST00000543766	Amyloid	0.22336898780958264	0.633198698945623	0.8678392656337578	1	ENSG00000048707.15	VPS13D	protein_coding	True	8.46344	8.46344	1.8904700130991074
SRR32060341	ENST00000544641	Amyloid	0.46725649216724124	0.683104642781395	0.6460698090294476	1	ENSG00000140853.17	NLRC5	protein_coding	True	2.07401	2.07401	0.9690945884095699
SRR32060341	ENST00000544943	Amyloid	-0.39860270632288036	0.875486276757538	0.5974988355498215	1	ENSG00000078246.17	TULP3	protein_coding	True	5.34836	5.34836	0.0
SRR32060341	ENST00000545027	Amyloid	-0.07410283703007547	0.621507823168449	0.6998947765724239	1	ENSG00000139083.11	ETV6	protein_coding	True	7.23387	7.23387	0.0
SRR32060341	ENST00000545267	Amyloid	-0.7600022541211968	0.59509496598736	0.5647685878831686	1	ENSG00000157423.18	HYDIN	protein_coding	True	23.4316	23.4316	0.0
SRR32060341	ENST00000545939	Amyloid	-0.6245411561705883	0.713708581581667	0.7003372392766778	1	ENSG00000156265.17	MAP3K7CL	protein_coding	True	12.8853	12.8853	0.0
SRR32060341	ENST00000548752	Amyloid	-0.07167525907043382	0.830158615371557	0.5404139448726751	1	ENSG00000258289.10	CHURC1	protein_coding	True	30.5387	30.5387	0.0
SRR32060341	ENST00000549778	Amyloid	0.8031535476113165	0.773880923692167	0.5921225989347556	1	ENSG00000131686.15	CA6	protein_coding	True	2.139	2.139	1.7179453893200038
SRR32060341	ENST00000549790	Amyloid	0.03278721807103201	0.862681743572924	0.9831680440707128	1	ENSG00000102189.17	EEA1	protein_coding	True	7.78249	7.78249	0.2551661894413328
SRR32060341	ENST00000550005	Amyloid	-0.7242004456994444	0.51967083107372	0.6458496139801753	1	ENSG00000151413.17	NUBPL	protein_coding	True	6.31097	6.31097	0.0
SRR32060341	ENST00000550577	Amyloid	-0.7331264796430728	0.693167623711297	0.6462733299192266	1	ENSG00000182809.11	CRIP2	protein_coding	True	10.9869	10.9869	0.0
SRR32060341	ENST00000553353	Amyloid	-0.323031498550534	0.737643887169732	0.930543305939174	1	ENSG00000053254.16	FOXN3	protein_coding	True	4.9056	4.9056	0.0
SRR32060341	ENST00000553371	Amyloid	0.8721087926372517	0.816087314542097	0.5489511094412755	1	ENSG00000100600.15	LGMN	protein_coding	True	25.5565	25.5565	22.288047906584904
SRR32060341	ENST00000553393	Amyloid	-1.5551630722599405	0.560637230913734	0.7231252884880986	1	ENSG00000185442.13	FAM174B	protein_coding	True	1.2139	1.2139	0.0
SRR32060341	ENST00000553612	Amyloid	-0.4755243913066739	0.862681743572924	0.5538192850002152	1	ENSG00000165417.12	GTF2A1	protein_coding	True	6.14515	6.14515	0.0
SRR32060341	ENST00000553876	Amyloid	-1.361465875290045	0.917586033222489	0.6029560972536893	1	ENSG00000100461.18	RBM23	protein_coding	True	24.0857	24.0857	0.0
